rating,quality,adjusted_rating,distance_from_center,adults,free_cancellation,review,Number of Beds
7.8,2.0,0.004810109769171656,1.5,3.0,0.0,13.0,2.0
7.3,2.0,0.15271386962420425,9.5,2.0,0.0,441.0,1.0
8.9,4.0,0.1262345474037741,9.7,2.0,0.0,299.0,1.0
6.8,1.0,0.5493392028689885,5.7,5.0,0.0,1703.0,4.0
8.3,3.0,0.4244376346024308,3.5,1.0,0.0,1078.0,1.0
5.8,1.0,0.0013756724191911047,2.5,4.0,0.0,5.0,2.0
8.5,3.0,0.255234670739922,1.9,3.0,0.0,633.0,2.0
8.3,3.0,0.8189520222384564,5.3,4.0,0.0,2080.0,2.0
7.4,2.0,0.7870174473212338,2.7,3.0,0.0,2242.0,2.0
8.6,4.0,2.0422378869671642,10.8,4.0,0.0,5006.0,1.0
8.6,4.0,0.6878172348035635,2.3,1.0,0.0,1686.0,1.0
8.1,3.0,2.10486418792634,2.6,2.0,1.0,5478.0,1.0
7.0,2.0,2.504055861787615,3.7,2.0,0.0,7541.0,1.0
7.4,2.0,2.2817187366583496,1.8,3.0,0.0,6500.0,3.0
7.8,2.0,1.985095300892764,11.0,3.0,0.0,5365.0,3.0
6.4,1.0,0.025805717104826244,6.5,3.0,0.0,85.0,2.0
7.4,2.0,0.7870174473212338,2.7,2.0,0.0,2242.0,1.0
7.5,2.0,0.7908930485849549,3.7,5.0,0.0,2223.0,3.0
7.4,2.0,1.1471779740614594,4.9,4.0,0.0,3268.0,2.0
9.2,5.0,0.47307951386582925,400.0,3.0,0.0,1084.0,2.0
7.7,2.0,0.021185355255543013,3.0,4.0,0.0,58.0,2.0
7.1,2.0,0.6682162746790888,13.6,3.0,0.0,1984.0,3.0
8.2,3.0,0.6192613113478743,150.0,4.0,0.0,1592.0,4.0
7.9,2.0,1.6837613730159486,11.5,2.0,0.0,4493.0,1.0
7.4,2.0,0.15972031156608446,200.0,3.0,0.0,455.0,2.0
8.9,4.0,0.784005199093005,3.5,2.0,0.0,1857.0,1.0
8.8,4.0,1.9745168543589844,1.4,2.0,0.0,4730.0,1.0
8.2,3.0,4.183125717484322,1.4,3.0,0.0,10754.0,1.0
7.6,2.0,2.7760120679677054,3.2,3.0,0.0,7700.0,2.0
9.1,5.0,0.37599024695691774,1.2,4.0,0.0,871.0,4.0
8.2,3.0,4.752208191417702,1.4,3.0,0.0,12217.0,3.0
7.1,2.0,0.018187338121305845,2.6,4.0,0.0,54.0,3.0
9.1,5.0,0.7200364316006186,4.9,3.0,0.0,1668.0,1.0
7.0,2.0,0.0006641177196094988,6.2,5.0,0.0,2.0,3.0
6.8,1.0,0.02709600296006755,6.0,5.0,0.0,84.0,5.0
8.3,3.0,0.6008273009307137,1.6,3.0,0.0,1526.0,3.0
8.2,3.0,0.5367968653643634,5.6,3.0,0.0,1380.0,1.0
8.1,3.0,5.923052474787245,3.0,2.0,0.0,15415.0,1.0
8.3,3.0,0.9693557109380191,4.2,4.0,0.0,2462.0,2.0
7.8,2.0,0.0074001688756487015,1.5,5.0,0.0,20.0,4.0
7.9,2.0,1.6837613730159486,11.5,2.0,0.0,4493.0,1.0
8.3,3.0,0.05354686299251445,9.2,5.0,0.0,136.0,4.0
5.8,1.0,0.041270172575733136,4.9,4.0,0.0,150.0,2.0
8.7,4.0,0.004952420709087977,3.0,5.0,0.0,12.0,2.0
8.8,4.0,1.6079997723024964,2.8,2.0,1.0,3852.0,1.0
8.3,3.0,3.170682997637639,5.6,2.0,1.0,8053.0,2.0
8.9,4.0,0.060373044410500655,9.8,5.0,0.0,143.0,2.0
8.3,3.0,2.130456438621292,13.5,1.0,0.0,5411.0,1.0
10.0,6.0,0.0080642865952582,43.2,3.0,0.0,17.0,9.0
8.1,3.0,0.11680881948331642,10.2,5.0,0.0,304.0,3.0
8.7,4.0,3.498059827519141,500.0,2.0,0.0,8476.0,2.0
7.2,2.0,0.3582820223333302,8.0,2.0,0.0,1049.0,2.0
7.5,2.0,0.6578323197631946,3.5,3.0,0.0,1849.0,1.0
8.8,4.0,3.320360900543628,8.5,2.0,1.0,7954.0,1.0
6.3,1.0,0.4252677817519426,2.6,5.0,0.0,1423.0,6.0
7.8,2.0,1.985095300892764,11.0,4.0,0.0,5365.0,3.0
6.4,1.0,0.0021251767027503964,150.0,5.0,0.0,7.0,3.0
8.3,3.0,1.4319848581159933,2.9,3.0,0.0,3637.0,2.0
8.2,3.0,0.806362247753859,2.7,4.0,0.0,2073.0,2.0
7.8,2.0,0.5798032314070758,3.5,3.0,0.0,1567.0,2.0
8.7,4.0,0.2653672096619641,6.0,2.0,0.0,643.0,1.0
7.9,2.0,0.04646926558067608,4.5,4.0,0.0,124.0,3.0
8.7,4.0,0.2653672096619641,6.0,3.0,0.0,643.0,2.0
8.4,3.0,0.04183941633539843,5.6,4.0,0.0,105.0,2.0
9.2,5.0,0.06982723451894159,2.7,3.0,0.0,160.0,3.0
8.1,3.0,0.25667201123307687,450.0,5.0,0.0,668.0,6.0
6.3,1.0,0.7202356669165015,1.5,4.0,0.0,2410.0,3.0
8.6,4.0,1.125556198590173,1.8,3.0,0.0,2759.0,1.0
8.7,4.0,2.844752995645285,0.8,3.0,0.0,6893.0,1.0
7.1,2.0,0.023912981603939166,1.4,5.0,0.0,71.0,3.0
8.7,4.0,1.336328188002239,4.2,2.0,0.0,3238.0,1.0
8.0,3.0,0.06527328444161931,2.6,4.0,0.0,172.0,2.0
8.1,3.0,0.011911425670996083,5.5,3.0,0.0,31.0,3.0
7.4,2.0,0.15972031156608446,200.0,4.0,0.0,455.0,2.0
7.1,2.0,0.008420063945049003,4.1,5.0,0.0,25.0,3.0
8.6,4.0,5.256539187689155,2.4,2.0,0.0,12885.0,1.0
8.4,3.0,0.13548001480033778,2.0,3.0,0.0,340.0,2.0
2.2,1.0,0.00678348813601131,4.7,5.0,0.0,65.0,6.0
6.3,1.0,0.7202356669165015,1.5,1.0,0.0,2410.0,1.0
7.0,2.0,0.002988529738242745,10.4,5.0,0.0,9.0,6.0
8.8,4.0,0.008766353898845385,0.5,2.0,0.0,21.0,7.0
5.2,1.0,0.42920979478762467,1.6,1.0,0.0,1740.0,1.0
8.9,4.0,0.060373044410500655,9.8,4.0,0.0,143.0,3.0
8.7,4.0,0.1935571093801884,16.9,2.0,0.0,469.0,1.0
7.0,2.0,0.5196721155944328,4.1,2.0,0.0,1565.0,2.0
8.5,3.0,0.255234670739922,1.9,3.0,0.0,633.0,2.0
8.6,4.0,1.3381023310531959,3.5,3.0,0.0,3280.0,2.0
6.8,1.0,0.02709600296006755,6.0,5.0,0.0,84.0,5.0
8.0,3.0,0.3726649146608731,4.0,4.0,0.0,982.0,2.0
8.0,3.0,1.4838287335275089,4.3,2.0,0.0,3910.0,1.0
7.5,2.0,1.2669231426050491,3.9,2.0,0.0,3561.0,1.0
7.3,2.0,1.1479511968350047,4.7,3.0,0.0,3315.0,4.0
6.2,1.0,0.00999971537812017,3.7,4.0,0.0,34.0,2.0
8.0,3.0,0.6990313368689697,0.8,5.0,0.0,1842.0,2.0
8.2,3.0,0.1194178533817823,9.0,3.0,0.0,307.0,2.0
6.5,1.0,0.0018500422189121754,2.8,2.0,0.0,6.0,2.0
8.7,4.0,0.490702351925467,4.6,2.0,0.0,1189.0,1.0
8.0,3.0,5.861692741193325,2.1,3.0,1.0,15446.0,1.0
9.3,5.0,0.029116818306879313,1.2,2.0,0.0,66.0,1.0
6.5,1.0,0.0018500422189121754,5.0,5.0,0.0,6.0,3.0
9.0,5.0,0.012381051772719942,8.7,3.0,0.0,29.0,2.0
8.5,3.0,0.42095576027247805,7.6,5.0,0.0,1044.0,3.0
7.0,2.0,0.002988529738242745,10.4,5.0,0.0,9.0,3.0
6.2,1.0,0.026469834824435743,6.3,5.0,0.0,90.0,3.0
7.6,2.0,0.7552915951158886,4.3,2.0,0.0,2095.0,1.0
8.3,3.0,1.8721715700691635,400.0,3.0,0.0,4755.0,3.0
7.7,2.0,3.922578104987524,11.3,3.0,0.0,10739.0,1.0
7.1,2.0,1.1114484407464682,1.9,2.0,0.0,3300.0,1.0
8.1,3.0,2.008035824407275,1.1,2.0,1.0,5226.0,1.0
7.8,2.0,1.985095300892764,11.0,5.0,0.0,5365.0,2.0
8.0,3.0,1.237535933512329,3.4,3.0,0.0,3261.0,2.0
7.2,2.0,4.783013766211588,3.6,2.0,0.0,14004.0,1.0
8.0,3.0,0.6367940191455652,4.1,3.0,0.0,1678.0,1.0
7.7,2.0,0.10811836475242641,5.1,3.0,0.0,296.0,2.0
9.0,5.0,0.0025615969184937812,3.6,4.0,0.0,6.0,3.0
8.1,3.0,2.8276187584793604,5.1,4.0,0.0,7359.0,3.0
8.6,4.0,0.5417682608654403,2.4,4.0,0.0,1328.0,2.0
8.7,4.0,0.15187423507869793,4.8,1.0,0.0,368.0,1.0
8.1,3.0,0.2927905277838392,350.0,1.0,0.0,762.0,1.0
9.0,5.0,0.00725785793573238,9.3,5.0,0.0,17.0,3.0
8.5,3.0,4.181332599641377,11.3,5.0,0.0,10370.0,1.0
8.5,3.0,0.02177357380719714,11.1,4.0,0.0,54.0,5.0
8.7,4.0,0.30581197878618255,1.2,5.0,0.0,741.0,3.0
7.8,2.0,0.05513125812358283,2.2,4.0,0.0,149.0,3.0
6.2,1.0,0.5346906634536019,6.4,5.0,0.0,1818.0,6.0
9.0,5.0,0.03201996148117226,4.0,4.0,0.0,75.0,2.0
6.7,1.0,0.0054030720188229945,4.2,3.0,0.0,17.0,3.0
8.0,3.0,0.19771733252374224,2.3,1.0,0.0,521.0,1.0
8.4,3.0,1.3627695606386916,3.0,3.0,0.0,3420.0,1.0
8.6,4.0,4.522622695748698,2.1,3.0,0.0,11086.0,2.0
7.7,2.0,0.836821532593949,300.0,3.0,0.0,2291.0,1.0
7.7,2.0,0.9734305475176228,2.9,4.0,0.0,2665.0,1.0
8.1,3.0,1.6606832822595183,10.5,3.0,0.0,4322.0,2.0
6.7,1.0,0.2806419172129826,2.3,2.0,0.0,883.0,1.0
9.4,5.0,0.015160858799085415,31.7,4.0,0.0,34.0,2.0
8.4,3.0,0.125916719637961,4.1,4.0,0.0,316.0,3.0
8.6,4.0,0.5417682608654403,2.4,3.0,0.0,1328.0,2.0
8.3,3.0,1.346546113488231,4.9,4.0,0.0,3420.0,2.0
8.3,3.0,3.690402550212044,4.1,2.0,0.0,9373.0,1.0
7.9,2.0,0.013116324962287604,6.1,2.0,0.0,35.0,1.0
8.4,3.0,2.680511939887859,5.2,2.0,0.0,6727.0,1.0
6.3,1.0,0.7202356669165015,1.5,3.0,0.0,2410.0,3.0
8.3,3.0,1.2563826456552472,3.5,2.0,0.0,3191.0,1.0
9.2,5.0,0.35524605561511535,2.9,2.0,0.0,814.0,1.0
6.3,1.0,0.7202356669165015,1.5,3.0,0.0,2410.0,2.0
6.1,1.0,0.43144407654431094,3.3,5.0,0.0,1491.0,1.0
8.0,3.0,0.000758991679553713,1.7,4.0,0.0,2.0,4.0
7.8,2.0,0.008510194206996006,2.3,4.0,0.0,23.0,3.0
5.0,1.0,0.5903532157528724,2.4,1.0,0.0,2489.0,1.0
8.7,4.0,0.1749855317211085,7.8,2.0,0.0,424.0,2.0
7.4,2.0,0.11584110509188544,0.5,5.0,0.0,330.0,3.0
7.1,2.0,0.6682162746790888,13.6,4.0,0.0,1984.0,2.0
7.7,2.0,0.003287382712067019,5.7,5.0,0.0,9.0,3.0
7.4,2.0,0.1811333643254936,150.0,3.0,0.0,516.0,3.0
8.2,3.0,0.008168647951196834,3.9,5.0,0.0,21.0,4.0
8.8,4.0,3.320360900543628,8.5,4.0,1.0,7954.0,2.0
8.0,3.0,0.19771733252374224,2.3,2.0,0.0,521.0,1.0
6.8,1.0,0.02709600296006755,6.0,4.0,0.0,84.0,4.0
7.8,2.0,1.5662457425310476,4.0,4.0,1.0,4233.0,2.0
8.2,3.0,0.3547527110234054,3.1,5.0,0.0,912.0,3.0
6.9,1.0,0.9384125689022136,2.7,5.0,0.0,2867.0,3.0
8.1,3.0,2.8276187584793604,5.1,3.0,0.0,7359.0,3.0
7.7,2.0,0.6636860430917526,2.7,4.0,0.0,1817.0,2.0
7.4,2.0,0.45950305019781224,4.7,3.0,0.0,1309.0,1.0
5.9,1.0,0.002239025454683453,15.1,4.0,0.0,8.0,6.0
7.6,2.0,1.6598389040160149,3.2,5.0,0.0,4604.0,3.0
8.3,3.0,1.8721715700691635,400.0,2.0,0.0,4755.0,1.0
8.2,3.0,0.03889832357712779,1.8,5.0,0.0,100.0,3.0
6.6,1.0,0.1524719410263465,4.3,5.0,0.0,487.0,4.0
5.6,1.0,0.29141485536464806,5.2,4.0,0.0,1097.0,4.0
7.0,2.0,2.504055861787615,3.7,1.0,0.0,7541.0,1.0
7.1,2.0,0.6682162746790888,13.6,3.0,0.0,1984.0,3.0
5.4,1.0,0.4001214386687286,3.7,5.0,0.0,1562.0,5.0
8.4,3.0,2.0680625788639797,1.1,2.0,1.0,5190.0,1.0
7.8,2.0,0.5968236198210678,1.6,1.0,0.0,1613.0,1.0
9.9,6.0,0.0037570088137908794,4.6,2.0,0.0,8.0,3.0
7.3,2.0,1.6192518239518798,1.5,5.0,0.0,4676.0,2.0
8.8,4.0,0.013775698983899892,250.0,2.0,0.0,33.0,2.0
8.8,4.0,1.9745168543589844,1.4,4.0,0.0,4730.0,2.0
7.0,2.0,0.03984706317656993,0.9,5.0,0.0,120.0,9.0
8.1,3.0,0.0034581558399666046,4.9,3.0,0.0,9.0,5.0
7.8,2.0,0.7929280950257583,3.8,3.0,0.0,2143.0,3.0
8.2,3.0,0.0015559329430851114,8.3,5.0,0.0,4.0,8.0
8.6,4.0,1.3381023310531959,3.5,4.0,0.0,3280.0,3.0
7.4,2.0,0.0017551682589679613,0.8,5.0,0.0,5.0,6.0
9.3,5.0,4.134147035663122,300.0,3.0,0.0,9371.0,1.0
9.0,5.0,0.22371279754845688,2.6,3.0,0.0,524.0,1.0
5.6,1.0,0.5188087625589404,300.0,5.0,0.0,1953.0,3.0
8.3,3.0,1.2048044173315753,3.8,2.0,0.0,3060.0,1.0
8.9,4.0,0.49353908332779906,2.6,2.0,0.0,1169.0,1.0
8.3,3.0,0.48585903627031496,2.4,3.0,0.0,1234.0,2.0
1.0,1.0,4.743697997210706e-05,3.4,5.0,0.0,1.0,4.0
8.0,3.0,0.6990313368689697,0.8,4.0,0.0,1842.0,4.0
8.7,4.0,3.498059827519141,500.0,3.0,0.0,8476.0,1.0
7.7,2.0,0.6636860430917526,2.7,4.0,0.0,1817.0,2.0
6.9,1.0,1.5131779930362514,5.0,3.0,0.0,4623.0,3.0
8.8,4.0,0.013775698983899892,250.0,2.0,0.0,33.0,2.0
8.2,3.0,4.807832794132994,1.7,2.0,1.0,12360.0,1.0
7.6,2.0,1.6598389040160149,3.2,5.0,0.0,4604.0,3.0
8.5,3.0,0.01935428782861968,0.5,5.0,0.0,48.0,3.0
6.1,1.0,0.43144407654431094,3.3,4.0,0.0,1491.0,1.0
6.4,1.0,2.109389675815679,4.7,4.0,0.0,6948.0,3.0
8.5,3.0,0.04112786163581682,5.9,5.0,0.0,102.0,3.0
6.3,1.0,0.00268967676441847,3.9,4.0,0.0,9.0,2.0
7.7,2.0,1.0366213485384668,2.9,5.0,0.0,2838.0,4.0
7.7,2.0,0.3926596017191162,1.9,3.0,0.0,1075.0,2.0
7.9,2.0,1.1362484938758861,5.4,3.0,0.0,3032.0,2.0
8.8,4.0,1.9745168543589844,1.4,5.0,0.0,4730.0,4.0
7.9,2.0,0.003747521417796458,56.5,4.0,0.0,10.0,4.0
8.9,4.0,2.330061762947924,1.3,3.0,0.0,5519.0,1.0
8.9,4.0,1.1964839710444675,1.1,4.0,0.0,2834.0,2.0
5.0,1.0,0.0004743697997210706,4.0,4.0,0.0,2.0,2.0
7.1,2.0,0.016840127890098006,4.0,4.0,0.0,50.0,2.0
8.3,3.0,0.9768365226796203,3.0,2.0,0.0,2481.0,1.0
7.3,2.0,0.0010388698613891445,1.2,5.0,0.0,3.0,4.0
8.6,4.0,0.5417682608654403,2.4,3.0,0.0,1328.0,2.0
7.1,2.0,0.5328216464427009,3.6,2.0,0.0,1582.0,1.0
9.0,5.0,0.012381051772719942,8.7,4.0,0.0,29.0,2.0
8.9,4.0,1.1158458487898828,12.0,3.0,0.0,2643.0,4.0
8.2,3.0,1.3544396269555894,4.1,3.0,0.0,3482.0,2.0
7.8,2.0,0.4125594148174151,4.3,1.0,0.0,1115.0,1.0
8.6,4.0,0.5943948464464959,4.2,1.0,0.0,1457.0,1.0
8.5,3.0,0.01935428782861968,0.5,3.0,0.0,48.0,3.0
8.4,3.0,0.04183941633539843,5.6,3.0,0.0,105.0,2.0
5.6,1.0,0.29141485536464806,5.2,3.0,0.0,1097.0,1.0
8.3,3.0,6.875259717465348,2.7,2.0,0.0,17462.0,1.0
7.9,2.0,0.0801969583408442,2.2,3.0,0.0,214.0,3.0
6.3,1.0,0.7202356669165015,1.5,5.0,0.0,2410.0,3.0
7.8,2.0,0.9183609574680038,3.3,3.0,0.0,2482.0,2.0
8.2,3.0,0.5772511218845763,2.0,2.0,0.0,1484.0,1.0
7.5,2.0,0.08752122804853751,5.6,5.0,0.0,246.0,5.0
3.7,1.0,0.9358557156817169,10.4,4.0,1.0,5332.0,1.0
8.5,3.0,1.0205354686299253,1.9,4.0,0.0,2531.0,2.0
6.5,1.0,0.0012333614792747836,1.8,3.0,0.0,4.0,2.0
8.7,4.0,2.3676698006698103,4.0,3.0,0.0,5737.0,2.0
7.9,2.0,1.1362484938758861,5.4,3.0,0.0,3032.0,2.0
7.1,2.0,1.062275267307382,1.6,2.0,0.0,3154.0,1.0
8.4,3.0,3.6555695758185256,1.0,2.0,0.0,9174.0,2.0
8.4,3.0,4.743394400538885,3.4,3.0,1.0,11904.0,2.0
4.5,1.0,0.00853865639497927,3.8,5.0,0.0,40.0,3.0
6.2,1.0,0.026469834824435743,6.3,3.0,0.0,90.0,3.0
8.3,3.0,3.708907716099163,300.0,5.0,0.0,9420.0,4.0
5.6,1.0,0.011422824777283378,3.9,5.0,0.0,43.0,1.0
6.5,1.0,1.0224566663187955,4.8,4.0,0.0,3316.0,4.0
8.4,3.0,0.37735168828211724,3.4,2.0,0.0,947.0,1.0
6.6,1.0,0.2708177186607592,4.4,4.0,0.0,865.0,2.0
7.4,2.0,1.10716013775699,2.5,2.0,0.0,3154.0,2.0
8.3,3.0,1.4469464815991957,1.6,5.0,0.0,3675.0,1.0
7.9,2.0,0.03410244490194777,4.3,4.0,0.0,91.0,4.0
6.7,1.0,0.05561985901729553,6.6,4.0,0.0,175.0,2.0
8.9,4.0,1.1964839710444675,1.1,3.0,0.0,2834.0,2.0
7.7,2.0,3.922578104987524,11.3,2.0,0.0,10739.0,1.0
8.3,3.0,0.25080405681052725,1.9,4.0,0.0,637.0,3.0
8.4,3.0,1.7967040786315382,1.4,1.0,0.0,4509.0,1.0
7.2,2.0,3.9520317258522057,4.6,2.0,0.0,11571.0,1.0
8.3,3.0,1.346546113488231,4.9,4.0,0.0,3420.0,2.0
6.9,1.0,0.7590438602316824,2.7,1.0,0.0,2319.0,1.0
6.2,1.0,0.026469834824435743,6.3,3.0,0.0,90.0,3.0
8.1,3.0,0.4330379590713737,3.5,2.0,0.0,1127.0,1.0
8.4,3.0,1.3627695606386916,3.0,3.0,0.0,3420.0,1.0
8.7,4.0,0.2653672096619641,6.0,2.0,0.0,643.0,1.0
8.3,3.0,0.8189520222384564,5.3,4.0,0.0,2080.0,2.0
7.4,2.0,0.9716611481646633,3.3,5.0,0.0,2768.0,4.0
7.9,2.0,4.249314535639404,4.9,3.0,0.0,11339.0,1.0
8.7,4.0,0.1749855317211085,7.8,2.0,0.0,424.0,1.0
5.1,1.0,0.002177357380719714,4.1,5.0,0.0,9.0,3.0
9.3,5.0,4.134147035663122,300.0,5.0,0.0,9371.0,1.0
9.2,5.0,0.5084295513410434,0.6,3.0,0.0,1165.0,1.0
6.6,1.0,0.004383176949422692,1.3,5.0,0.0,14.0,3.0
7.5,2.0,0.5265504776903883,4.1,3.0,0.0,1480.0,2.0
8.0,3.0,0.6443839359411023,0.5,3.0,0.0,1698.0,2.0
7.3,2.0,1.6192518239518798,1.5,5.0,0.0,4676.0,2.0
5.6,1.0,0.35091980304165915,5.1,3.0,0.0,1321.0,2.0
5.7,1.0,0.3458298150906521,10.8,3.0,0.0,1279.0,2.0
5.7,1.0,5.6508970332912725,7.2,2.0,1.0,20899.0,1.0
8.4,3.0,0.6331698338756963,4.0,3.0,0.0,1589.0,2.0
7.0,2.0,0.001660294299023747,4.5,5.0,0.0,5.0,4.0
7.5,2.0,2.3417265163230647,0.6,2.0,0.0,6582.0,1.0
9.2,5.0,1.8155080974924813,200.0,3.0,0.0,4160.0,1.0
7.4,2.0,0.7684126637761735,4.8,5.0,0.0,2189.0,4.0
7.7,2.0,0.02008956101818734,4.1,5.0,0.0,55.0,3.0
8.2,3.0,0.0019449161788563892,1.5,4.0,0.0,5.0,2.0
8.6,4.0,1.7538115613407588,0.9,3.0,0.0,4299.0,3.0
6.2,1.0,0.10999686915932186,4.1,5.0,0.0,374.0,6.0
8.2,3.0,0.6192613113478743,150.0,4.0,0.0,1592.0,4.0
7.8,2.0,0.11544263446011974,8.3,4.0,0.0,312.0,2.0
8.4,3.0,2.682504293046688,10.8,3.0,0.0,6732.0,3.0
7.9,2.0,0.7161513429409031,3.4,4.0,0.0,1911.0,1.0
6.2,1.0,0.40145916150394206,3.5,3.0,0.0,1365.0,3.0
1.0,1.0,4.743697997210706e-05,3.4,3.0,0.0,1.0,4.0
5.6,1.0,0.5188087625589404,300.0,5.0,0.0,1953.0,3.0
7.9,2.0,0.21773099437397422,1.1,5.0,0.0,581.0,3.0
8.1,3.0,0.04995113991062873,4.4,2.0,0.0,130.0,1.0
8.3,3.0,1.4469464815991957,1.6,3.0,0.0,3675.0,1.0
8.4,3.0,1.71222830469721,4.2,2.0,0.0,4297.0,1.0
7.3,2.0,1.1829264821684393,8.2,3.0,0.0,3416.0,2.0
8.8,4.0,1.9745168543589844,1.4,2.0,0.0,4730.0,1.0
8.2,3.0,0.12369666897526636,1.4,5.0,0.0,318.0,4.0
7.9,2.0,0.6558162481143802,4.1,5.0,0.0,1750.0,3.0
7.9,2.0,2.443383964403291,5.0,5.0,0.0,6520.0,3.0
8.3,3.0,2.4911103099532275,2.3,3.0,0.0,6327.0,1.0
7.2,2.0,1.7787729002020816,4.5,3.0,0.0,5208.0,1.0
7.7,2.0,0.06099921254613246,11.3,4.0,0.0,167.0,3.0
8.9,4.0,0.9824340863163289,150.0,2.0,0.0,2327.0,1.0
7.8,2.0,0.38776884908399195,4.0,3.0,0.0,1048.0,2.0
7.2,2.0,1.2606472301547396,8.1,3.0,0.0,3691.0,2.0
7.4,2.0,0.38789218523191943,10.5,5.0,0.0,1105.0,3.0
4.4,1.0,0.19035511323207122,4.1,3.0,0.0,912.0,2.0
8.6,4.0,2.0422378869671642,10.8,5.0,0.0,5006.0,1.0
8.2,3.0,0.806362247753859,2.7,3.0,0.0,2073.0,2.0
7.4,2.0,0.0035103365179359226,7.3,5.0,0.0,10.0,4.0
10.0,6.0,0.0080642865952582,43.2,5.0,0.0,17.0,9.0
5.3,1.0,0.0030169919262260088,4.9,4.0,0.0,12.0,3.0
6.0,1.0,0.26242137320569625,7.9,4.0,0.0,922.0,2.0
8.4,3.0,1.3627695606386916,3.0,2.0,0.0,3420.0,1.0
8.6,4.0,1.4608976974089922,1.5,4.0,0.0,3581.0,3.0
7.3,2.0,0.179724486020322,150.0,5.0,0.0,519.0,1.0
8.6,4.0,1.3136248493875886,3.7,2.0,0.0,3220.0,1.0
6.9,1.0,0.005564357750728158,6.1,3.0,0.0,17.0,2.0
8.1,3.0,0.0034581558399666046,4.9,3.0,0.0,9.0,5.0
8.6,4.0,4.5234386118042185,2.1,2.0,0.0,11088.0,1.0
8.2,3.0,8.017722455717578,2.7,4.0,1.0,20612.0,4.0
7.8,2.0,0.004440101325389221,3.9,5.0,0.0,12.0,4.0
7.8,2.0,0.0074001688756487015,1.5,4.0,0.0,20.0,4.0
6.6,1.0,0.2708177186607592,4.4,4.0,0.0,865.0,2.0
8.1,3.0,3.3786182556473725,0.8,1.0,0.0,8793.0,1.0
9.6,6.0,0.003187765054125594,1.1,3.0,0.0,7.0,3.0
8.3,3.0,1.6056184359078967,4.5,3.0,0.0,4078.0,2.0
9.0,5.0,0.023481305086192995,3.5,4.0,0.0,55.0,4.0
8.8,4.0,2.0818003282639017,450.0,5.0,0.0,4987.0,4.0
9.0,5.0,2.4723679591662475,3.3,2.0,0.0,5791.0,1.0
8.9,4.0,0.014776619261311349,4.0,5.0,0.0,35.0,3.0
8.5,3.0,0.618530781856304,4.1,2.0,0.0,1534.0,1.0
8.9,4.0,0.1262345474037741,9.7,1.0,0.0,299.0,1.0
8.3,3.0,0.501214386687286,4.1,2.0,0.0,1273.0,1.0
6.9,1.0,0.07659174786296406,4.1,2.0,0.0,234.0,1.0
8.9,4.0,2.811779550866674,1.1,3.0,0.0,6660.0,3.0
8.4,3.0,1.2268910752065882,7.8,2.0,0.0,3079.0,1.0
6.7,1.0,0.0073100386137016984,6.4,2.0,0.0,23.0,1.0
8.3,3.0,1.2563826456552472,3.5,2.0,0.0,3191.0,1.0
6.9,1.0,0.00523704258892062,9.9,1.0,0.0,16.0,1.0
6.9,1.0,3.567735263702172,4.5,3.0,0.0,10900.0,1.0
6.9,1.0,0.08313805109911483,4.7,5.0,0.0,254.0,3.0
8.6,4.0,1.9847158050529872,14.0,2.0,0.0,4865.0,2.0
7.5,2.0,0.0028462187983264234,1.0,3.0,0.0,8.0,2.0
7.3,2.0,0.00900353879870592,2.9,5.0,0.0,26.0,3.0
7.4,2.0,7.435945845943665,2.6,1.0,1.0,21183.0,1.0
8.2,3.0,0.6923901596728745,0.8,4.0,0.0,1780.0,2.0
6.3,1.0,0.7202356669165015,1.5,4.0,0.0,2410.0,3.0
8.5,3.0,0.42095576027247805,7.6,5.0,0.0,1044.0,3.0
7.8,2.0,1.5662457425310476,4.0,2.0,1.0,4233.0,1.0
9.1,5.0,0.024173884993785755,57.1,4.0,0.0,56.0,7.0
8.5,3.0,0.01935428782861968,0.5,3.0,0.0,48.0,3.0
6.1,1.0,0.43144407654431094,3.3,1.0,0.0,1491.0,2.0
6.8,1.0,0.5106306272117492,3.6,3.0,0.0,1583.0,2.0
8.2,3.0,5.792349363870098,0.9,3.0,1.0,14891.0,1.0
7.4,2.0,0.1811333643254936,150.0,4.0,0.0,516.0,3.0
7.8,2.0,0.22089504093811374,6.2,5.0,0.0,597.0,5.0
8.4,3.0,0.4319421648340181,0.6,4.0,0.0,1084.0,1.0
8.0,3.0,0.09032000986689184,3.7,5.0,0.0,238.0,4.0
8.6,4.0,4.522622695748698,2.1,2.0,0.0,11086.0,1.0
8.4,3.0,0.9507509273929586,2.7,3.0,0.0,2386.0,3.0
8.3,3.0,3.690402550212044,4.1,2.0,1.0,9373.0,1.0
8.0,3.0,0.0003794958397768565,6.6,4.0,0.0,1.0,2.0
6.7,1.0,0.5342684743318502,3.2,4.0,0.0,1681.0,3.0
7.4,2.0,1.0695995370150755,3.5,2.0,0.0,3047.0,1.0
6.8,1.0,0.5493392028689885,5.7,5.0,0.0,1703.0,4.0
8.8,4.0,0.008766353898845385,0.5,4.0,0.0,21.0,7.0
8.5,3.0,0.7878808003567261,1.3,3.0,0.0,1954.0,1.0
7.5,2.0,0.08752122804853751,5.6,5.0,1.0,246.0,5.0
8.2,3.0,0.053679686536436344,11.3,3.0,0.0,138.0,2.0
8.5,3.0,0.618530781856304,4.1,2.0,0.0,1534.0,1.0
